country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
India,IN,2022-05-08,TV,5,All of Us Are Dead,All of Us Are Dead: Season 1,15
India,IN,2022-05-08,TV,6,The Sound of Magic,The Sound of Magic: Season 1,1
India,IN,2022-05-08,TV,7,The Marked Heart,The Marked Heart: Season 1,3
India,IN,2022-05-08,TV,8,Friends,Friends: Season 1,7
India,IN,2022-05-08,TV,9,Bridgerton,Bridgerton: Season 1,7
India,IN,2022-05-08,TV,10,Friends,Friends: Season 5,7
India,IN,2022-05-01,Films,1,Gangubai Kathiawadi,,1
India,IN,2022-05-01,Films,2,365 Days: This Day,,1
India,IN,2022-05-01,Films,3,Dasvi,,4
India,IN,2022-05-01,Films,4,Mishan Impossible,,1
India,IN,2022-05-01,Films,5,'83,,6
India,IN,2022-05-01,Films,6,Badhaai Do,,8
India,IN,2022-05-01,Films,7,Sooryavanshi,,20
India,IN,2022-05-01,Films,8,365 Days,,1
India,IN,2022-05-01,Films,9,Ghostbusters: Afterlife,,3
India,IN,2022-05-01,Films,10,Silverton Siege,,1
India,IN,2022-05-01,TV,1,Mai: A Mother's Rage,Mai: A Mother's Rage: Season 1,3
India,IN,2022-05-01,TV,2,Bridgerton,Bridgerton: Season 2,6
India,IN,2022-05-01,TV,3,The Marked Heart,The Marked Heart: Season 1,2
India,IN,2022-05-01,TV,4,Ozark,Ozark: Season 4,3
India,IN,2022-05-01,TV,5,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,3
India,IN,2022-05-01,TV,6,Business Proposal,Business Proposal: Season 1,8
India,IN,2022-05-01,TV,7,Bridgerton,Bridgerton: Season 1,6
India,IN,2022-05-01,TV,8,Falling Into Your Smile,Falling Into Your Smile: Season 1,2
India,IN,2022-05-01,TV,9,All of Us Are Dead,All of Us Are Dead: Season 1,14
India,IN,2022-05-01,TV,10,Happiness,,3
India,IN,2022-04-24,Films,1,Dasvi,,3
India,IN,2022-04-24,Films,2,'83,,5
India,IN,2022-04-24,Films,3,Resident Evil: Welcome to Raccoon City,,1
India,IN,2022-04-24,Films,4,Badhaai Do,,7
India,IN,2022-04-24,Films,5,Ghostbusters: Afterlife,,2
India,IN,2022-04-24,Films,6,Night Drive,,2
India,IN,2022-04-24,Films,7,Etharkkum Thunindhavan (Hindi),,3
India,IN,2022-04-24,Films,8,Choose or Die,,1
India,IN,2022-04-24,Films,9,Etharkkum Thunindhavan,,3
India,IN,2022-04-24,Films,10,Sooryavanshi,,19
India,IN,2022-04-24,TV,1,Mai: A Mother's Rage,Mai: A Mother's Rage: Season 1,2
India,IN,2022-04-24,TV,2,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,2
India,IN,2022-04-24,TV,3,Bridgerton,Bridgerton: Season 2,5
India,IN,2022-04-24,TV,4,Happiness,,2
India,IN,2022-04-24,TV,5,Business Proposal,Business Proposal: Season 1,7
India,IN,2022-04-24,TV,6,Bridgerton,Bridgerton: Season 1,5
India,IN,2022-04-24,TV,7,Yakamoz S-245,Yakamoz S-245: Season 1,1
India,IN,2022-04-24,TV,8,Falling Into Your Smile,Falling Into Your Smile: Season 1,1
India,IN,2022-04-24,TV,9,The Marked Heart,The Marked Heart: Season 1,1
India,IN,2022-04-24,TV,10,All of Us Are Dead,All of Us Are Dead: Season 1,13
India,IN,2022-04-17,Films,1,Dasvi,,2
India,IN,2022-04-17,Films,2,Etharkkum Thunindhavan (Hindi),,2
India,IN,2022-04-17,Films,3,Ghostbusters: Afterlife,,1
India,IN,2022-04-17,Films,4,Night Drive,,1
India,IN,2022-04-17,Films,5,'83,,4
India,IN,2022-04-17,Films,6,Etharkkum Thunindhavan,,2
India,IN,2022-04-17,Films,7,The In Between,,1
India,IN,2022-04-17,Films,8,Badhaai Do,,6
India,IN,2022-04-17,Films,9,Etharkkum Thunindhavan (Telugu),,2
India,IN,2022-04-17,Films,10,Hey Sinamika,,3
India,IN,2022-04-17,TV,1,Mai: A Mother's Rage,Mai: A Mother's Rage: Season 1,1
India,IN,2022-04-17,TV,2,Bridgerton,Bridgerton: Season 2,4
India,IN,2022-04-17,TV,3,Business Proposal,Business Proposal: Season 1,6
India,IN,2022-04-17,TV,4,Elite,Elite: Season 5,2
India,IN,2022-04-17,TV,5,Bridgerton,Bridgerton: Season 1,4
India,IN,2022-04-17,TV,6,Happiness,,1
India,IN,2022-04-17,TV,7,Twenty Five Twenty One,Twenty Five Twenty One: Season 1,7
India,IN,2022-04-17,TV,8,All of Us Are Dead,All of Us Are Dead: Season 1,12
India,IN,2022-04-17,TV,9,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,1
India,IN,2022-04-17,TV,10,Friends,Friends: Season 1,6
India,IN,2022-04-10,Films,1,Dasvi,,1
India,IN,2022-04-10,Films,2,Etharkkum Thunindhavan,,1
India,IN,2022-04-10,Films,3,Etharkkum Thunindhavan (Hindi),,1
India,IN,2022-04-10,Films,4,'83,,3
India,IN,2022-04-10,Films,5,Hey Sinamika,,2
India,IN,2022-04-10,Films,6,Etharkkum Thunindhavan (Telugu),,1
India,IN,2022-04-10,Films,7,Hey Sinamika (Hindi),,2
India,IN,2022-04-10,Films,8,Cobalt Blue,,1
India,IN,2022-04-10,Films,9,Badhaai Do,,5
India,IN,2022-04-10,Films,10,13 Hours: The Secret Soldiers of Benghazi,,1
India,IN,2022-04-10,TV,1,Bridgerton,Bridgerton: Season 2,3
India,IN,2022-04-10,TV,2,Business Proposal,Business Proposal: Season 1,5
India,IN,2022-04-10,TV,3,Bridgerton,Bridgerton: Season 1,3
India,IN,2022-04-10,TV,4,Twenty Five Twenty One,Twenty Five Twenty One: Season 1,6
India,IN,2022-04-10,TV,5,All of Us Are Dead,All of Us Are Dead: Season 1,11
India,IN,2022-04-10,TV,6,Elite,Elite: Season 5,1
India,IN,2022-04-10,TV,7,The Fame Game,The Fame Game: Season 1,7
India,IN,2022-04-10,TV,8,Friends,Friends: Season 1,5
